,run,round,hold_1,hold_2,score_1,score_2
2928,977,1,"['dumpling', 'salmon nigiri', 'sashimi', 'squid nigiri', 'egg nigiri', 'pudding', 'salmon nigiri', 'salmon nigiri', 'dumpling', 'maki roll 1']","['squid nigiri', 'maki roll 3', 'chopsticks', 'dumpling', 'sashimi', 'salmon nigiri', 'salmon nigiri', 'wasabi', 'maki roll 2', 'maki roll 2']",16,11
2929,977,2,"['pudding', 'dumpling', 'dumpling', 'maki roll 1', 'maki roll 3', 'maki roll 2', 'egg nigiri', 'dumpling', 'tempura', 'tempura', 'tempura']","['sashimi', 'pudding', 'pudding', 'tempura', 'maki roll 2', 'maki roll 1', 'pudding', 'sashimi', 'pudding', 'salmon nigiri']",34,16
2930,977,3,"['pudding', 'sashimi', 'tempura', 'egg nigiri', 'wasabi', 'tempura', 'salmon nigiri', 'dumpling', 'tempura', 'maki roll 1', 'salmon nigiri']","['pudding', 'pudding', 'pudding', 'pudding', 'squid nigiri', 'maki roll 2', 'tempura', 'tempura', 'sashimi', 'chopsticks', 'dumpling', 'sashimi', 'tempura', 'wasabi']",42,34
2931,978,1,"['tempura', 'maki roll 1', 'tempura', 'tempura', 'tempura', 'maki roll 2', 'dumpling', 'maki roll 2', 'pudding', 'maki roll 2']","['sashimi', 'maki roll 2', 'pudding', 'sashimi', 'maki roll 2', 'maki roll 1', 'dumpling', 'maki roll 1', 'sashimi', 'dumpling']",17,16
2932,978,2,"['pudding', 'maki roll 2', 'squid nigiri', 'maki roll 3', 'maki roll 1', 'salmon nigiri', 'maki roll 1', 'sashimi', 'sashimi', 'salmon nigiri', 'pudding']","['pudding', 'wasabi', 'sashimi', 'chopsticks', 'chopsticks', 'pudding', 'dumpling', 'maki roll 1', 'salmon nigiri', 'squid nigiri', 'maki roll 2']",30,25
2933,978,3,"['pudding', 'pudding', 'dumpling', 'tempura', 'dumpling', 'salmon nigiri', 'maki roll 2', 'salmon nigiri', 'pudding', 'tempura', 'sashimi', 'salmon nigiri']","['pudding', 'pudding', 'dumpling', 'pudding', 'maki roll 3', 'sashimi', 'maki roll 2', 'wasabi', 'tempura', 'tempura', 'dumpling', 'dumpling']",50,42
2934,979,1,"['maki roll 3', 'dumpling', 'tempura', 'pudding', 'tempura', 'tempura', 'sashimi', 'sashimi', 'egg nigiri', 'tempura']","['tempura', 'pudding', 'chopsticks', 'pudding', 'dumpling', 'wasabi', 'maki roll 1', 'pudding', 'maki roll 2', 'wasabi']",15,4
2935,979,2,"['pudding', 'maki roll 2', 'squid nigiri', 'maki roll 2', 'tempura', 'pudding', 'salmon nigiri', 'sashimi', 'sashimi', 'salmon nigiri', 'pudding']","['pudding', 'pudding', 'pudding', 'dumpling', 'egg nigiri', 'pudding', 'maki roll 1', 'salmon nigiri', 'maki roll 3', 'maki roll 2', 'wasabi', 'pudding', 'dumpling']",25,13
2936,979,3,"['pudding', 'pudding', 'pudding', 'maki roll 1', 'maki roll 1', 'maki roll 2', 'salmon nigiri', 'squid nigiri', 'salmon nigiri', 'maki roll 3', 'sashimi', 'wasabi', 'dumpling']","['pudding', 'pudding', 'pudding', 'pudding', 'pudding', 'tempura', 'sashimi', 'maki roll 2', 'maki roll 3', 'maki roll 2', 'chopsticks', 'egg nigiri', 'squid nigiri', 'salmon nigiri', 'sashimi']",30,28
2937,980,1,"['tempura', 'sashimi', 'tempura', 'dumpling', 'pudding', 'sashimi', 'tempura', 'tempura', 'dumpling', 'pudding']","['maki roll 2', 'squid nigiri', 'squid nigiri', 'tempura', 'salmon nigiri', 'pudding', 'salmon nigiri', 'pudding', 'maki roll 1', 'chopsticks']",16,13
2938,980,2,"['pudding', 'pudding', 'dumpling', 'maki roll 2', 'dumpling', 'pudding', 'sashimi', 'sashimi', 'sashimi', 'tempura', 'salmon nigiri', 'egg nigiri']","['pudding', 'pudding', 'sashimi', 'salmon nigiri', 'sashimi', 'sashimi', 'pudding', 'maki roll 3', 'sashimi', 'maki roll 2', 'dumpling', 'salmon nigiri']",35,31
2939,980,3,"['pudding', 'pudding', 'pudding', 'dumpling', 'egg nigiri', 'maki roll 1', 'squid nigiri', 'wasabi', 'egg nigiri', 'sashimi', 'tempura', 'maki roll 1', 'pudding']","['pudding', 'pudding', 'pudding', 'dumpling', 'tempura', 'squid nigiri', 'maki roll 2', 'wasabi', 'maki roll 3', 'dumpling', 'wasabi', 'chopsticks', 'maki roll 1']",50,34
2940,981,1,"['sashimi', 'maki roll 2', 'salmon nigiri', 'dumpling', 'pudding', 'dumpling', 'wasabi', 'pudding', 'maki roll 1', 'maki roll 2']","['sashimi', 'maki roll 2', 'maki roll 2', 'egg nigiri', 'salmon nigiri', 'salmon nigiri', 'sashimi', 'chopsticks', 'maki roll 1', 'maki roll 2']",8,8
2941,981,2,"['pudding', 'pudding', 'dumpling', 'sashimi', 'maki roll 2', 'sashimi', 'dumpling', 'wasabi', 'maki roll 2', 'maki roll 3', 'maki roll 2', 'sashimi']","['salmon nigiri', 'tempura', 'salmon nigiri', 'maki roll 3', 'egg nigiri', 'dumpling', 'sashimi', 'salmon nigiri', 'salmon nigiri', 'pudding']",27,21
2942,981,3,"['pudding', 'pudding', 'tempura', 'maki roll 1', 'pudding', 'dumpling', 'pudding', 'chopsticks', 'dumpling', 'dumpling', 'maki roll 3', 'pudding']","['pudding', 'maki roll 2', 'sashimi', 'maki roll 1', 'salmon nigiri', 'dumpling', 'pudding', 'wasabi', 'salmon nigiri', 'dumpling', 'pudding']",45,25
2943,982,1,"['egg nigiri', 'maki roll 1', 'dumpling', 'salmon nigiri', 'dumpling', 'salmon nigiri', 'maki roll 2', 'maki roll 2', 'salmon nigiri', 'squid nigiri']","['sashimi', 'dumpling', 'maki roll 2', 'chopsticks', 'maki roll 1', 'maki roll 2', 'sashimi', 'wasabi', 'chopsticks', 'tempura']",16,4
2944,982,2,"['wasabi', 'wasabi', 'pudding', 'tempura', 'wasabi', 'chopsticks', 'sashimi', 'dumpling', 'dumpling', 'tempura']","['maki roll 3', 'pudding', 'wasabi', 'sashimi', 'salmon nigiri', 'maki roll 3', 'salmon nigiri', 'maki roll 1', 'tempura', 'sashimi']",27,11
2945,982,3,"['pudding', 'pudding', 'sashimi', 'dumpling', 'pudding', 'egg nigiri', 'salmon nigiri', 'dumpling', 'squid nigiri', 'salmon nigiri', 'wasabi']","['pudding', 'sashimi', 'dumpling', 'tempura', 'pudding', 'tempura', 'dumpling', 'maki roll 1', 'chopsticks', 'sashimi', 'sashimi']",47,26
2946,983,1,"['tempura', 'maki roll 2', 'wasabi', 'tempura', 'egg nigiri', 'pudding', 'maki roll 2', 'maki roll 3', 'maki roll 3', 'tempura']","['pudding', 'squid nigiri', 'maki roll 2', 'maki roll 2', 'dumpling', 'pudding', 'salmon nigiri', 'sashimi', 'squid nigiri', 'sashimi']",12,12
2947,983,2,"['pudding', 'dumpling', 'dumpling', 'salmon nigiri', 'pudding', 'tempura', 'maki roll 1', 'squid nigiri', 'squid nigiri', 'maki roll 2', 'maki roll 3']","['pudding', 'pudding', 'maki roll 1', 'maki roll 3', 'squid nigiri', 'wasabi', 'tempura', 'tempura', 'pudding', 'maki roll 3', 'sashimi', 'tempura']",26,23
2948,983,3,"['pudding', 'pudding', 'tempura', 'sashimi', 'dumpling', 'maki roll 2', 'sashimi', 'sashimi', 'pudding', 'pudding', 'egg nigiri', 'dumpling']","['pudding', 'pudding', 'pudding', 'tempura', 'wasabi', 'tempura', 'salmon nigiri', 'chopsticks', 'sashimi', 'dumpling', 'maki roll 1', 'egg nigiri', 'salmon nigiri']",52,31
2949,984,1,"['dumpling', 'maki roll 2', 'tempura', 'dumpling', 'dumpling', 'dumpling', 'wasabi', 'wasabi', 'salmon nigiri', 'dumpling']","['maki roll 1', 'salmon nigiri', 'tempura', 'tempura', 'sashimi', 'tempura', 'pudding', 'sashimi', 'maki roll 1', 'tempura']",20,15
2950,984,2,"['wasabi', 'maki roll 2', 'maki roll 2', 'maki roll 1', 'tempura', 'sashimi', 'dumpling', 'egg nigiri', 'tempura', 'dumpling']","['pudding', 'maki roll 2', 'tempura', 'sashimi', 'tempura', 'dumpling', 'tempura', 'pudding', 'tempura', 'chopsticks', 'maki roll 3']",32,29
2951,984,3,"['maki roll 3', 'maki roll 2', 'maki roll 2', 'pudding', 'sashimi', 'dumpling', 'sashimi', 'maki roll 3', 'squid nigiri', 'sashimi']","['pudding', 'pudding', 'maki roll 3', 'maki roll 2', 'pudding', 'dumpling', 'dumpling', 'sashimi', 'dumpling', 'tempura', 'maki roll 3', 'pudding']",46,44
2952,985,1,"['salmon nigiri', 'maki roll 1', 'salmon nigiri', 'pudding', 'dumpling', 'maki roll 2', 'maki roll 2', 'maki roll 1', 'maki roll 2', 'squid nigiri']","['sashimi', 'tempura', 'maki roll 1', 'maki roll 3', 'maki roll 3', 'egg nigiri', 'dumpling', 'sashimi', 'egg nigiri', 'maki roll 2']",11,6
2953,985,2,"['pudding', 'maki roll 1', 'dumpling', 'maki roll 2', 'maki roll 2', 'egg nigiri', 'chopsticks', 'pudding', 'maki roll 2', 'tempura', 'sashimi']","['sashimi', 'chopsticks', 'tempura', 'sashimi', 'dumpling', 'dumpling', 'tempura', 'maki roll 3', 'chopsticks', 'egg nigiri']",19,18
2954,985,3,"['pudding', 'pudding', 'squid nigiri', 'maki roll 3', 'salmon nigiri', 'dumpling', 'pudding', 'wasabi', 'tempura', 'tempura', 'tempura', 'dumpling']","['maki roll 1', 'salmon nigiri', 'tempura', 'dumpling', 'salmon nigiri', 'salmon nigiri', 'squid nigiri', 'pudding', 'dumpling', 'maki roll 2']",41,27
2955,986,1,"['salmon nigiri', 'pudding', 'tempura', 'egg nigiri', 'wasabi', 'maki roll 1', 'maki roll 2', 'maki roll 2', 'chopsticks', 'maki roll 1']","['maki roll 2', 'tempura', 'maki roll 2', 'egg nigiri', 'salmon nigiri', 'maki roll 3', 'maki roll 1', 'tempura', 'sashimi', 'pudding']",6,11
2956,986,2,"['pudding', 'maki roll 3', 'sashimi', 'chopsticks', 'chopsticks', 'dumpling', 'maki roll 2', 'maki roll 3', 'sashimi', 'maki roll 1', 'sashimi']","['pudding', 'wasabi', 'tempura', 'salmon nigiri', 'squid nigiri', 'wasabi', 'egg nigiri', 'maki roll 3', 'egg nigiri', 'tempura', 'dumpling']",23,27
2957,986,3,"['pudding', 'dumpling', 'tempura', 'maki roll 2', 'tempura', 'squid nigiri', 'pudding', 'sashimi', 'wasabi', 'dumpling', 'tempura']","['pudding', 'squid nigiri', 'pudding', 'sashimi', 'maki roll 3', 'pudding', 'maki roll 3', 'squid nigiri', 'maki roll 2', 'salmon nigiri', 'dumpling']",31,45
2958,987,1,"['pudding', 'dumpling', 'salmon nigiri', 'salmon nigiri', 'egg nigiri', 'tempura', 'maki roll 3', 'tempura', 'dumpling', 'maki roll 1']","['pudding', 'sashimi', 'maki roll 3', 'sashimi', 'maki roll 2', 'maki roll 3', 'sashimi', 'wasabi', 'tempura', 'salmon nigiri']",16,15
2959,987,2,"['pudding', 'dumpling', 'maki roll 2', 'maki roll 2', 'sashimi', 'salmon nigiri', 'squid nigiri', 'tempura', 'maki roll 2', 'pudding', 'pudding']","['pudding', 'maki roll 2', 'egg nigiri', 'tempura', 'maki roll 3', 'squid nigiri', 'dumpling', 'maki roll 2', 'dumpling', 'maki roll 3', 'tempura']",25,30
2960,987,3,"['pudding', 'pudding', 'pudding', 'chopsticks', 'maki roll 1', 'wasabi', 'wasabi', 'tempura', 'maki roll 1', 'sashimi', 'maki roll 2', 'salmon nigiri', 'squid nigiri']","['pudding', 'sashimi', 'sashimi', 'dumpling', 'maki roll 2', 'tempura', 'sashimi', 'egg nigiri', 'pudding', 'salmon nigiri', 'pudding']",39,50
2961,988,1,"['maki roll 1', 'pudding', 'tempura', 'salmon nigiri', 'maki roll 1', 'tempura', 'dumpling', 'maki roll 3', 'dumpling', 'wasabi']","['squid nigiri', 'maki roll 1', 'maki roll 2', 'maki roll 1', 'sashimi', 'tempura', 'pudding', 'dumpling', 'tempura', 'maki roll 1']",13,12
2962,988,2,"['pudding', 'pudding', 'salmon nigiri', 'tempura', 'salmon nigiri', 'dumpling', 'tempura', 'pudding', 'egg nigiri', 'dumpling', 'sashimi']","['pudding', 'maki roll 2', 'pudding', 'salmon nigiri', 'maki roll 2', 'egg nigiri', 'maki roll 2', 'pudding', 'maki roll 2', 'wasabi', 'dumpling']",29,19
2963,988,3,"['pudding', 'pudding', 'pudding', 'maki roll 3', 'maki roll 2', 'maki roll 3', 'sashimi', 'pudding', 'salmon nigiri', 'maki roll 2', 'dumpling', 'squid nigiri', 'sashimi']","['pudding', 'pudding', 'pudding', 'squid nigiri', 'sashimi', 'wasabi', 'maki roll 2', 'salmon nigiri', 'tempura', 'sashimi', 'maki roll 3', 'tempura', 'squid nigiri']",47,29
2964,989,1,"['maki roll 1', 'dumpling', 'salmon nigiri', 'sashimi', 'sashimi', 'maki roll 3', 'tempura', 'squid nigiri', 'pudding', 'salmon nigiri']","['squid nigiri', 'sashimi', 'salmon nigiri', 'squid nigiri', 'dumpling', 'maki roll 2', 'maki roll 1', 'salmon nigiri', 'maki roll 2', 'maki roll 3']",11,14
2965,989,2,"['pudding', 'dumpling', 'pudding', 'dumpling', 'dumpling', 'sashimi', 'wasabi', 'wasabi', 'dumpling', 'dumpling', 'maki roll 3']","['maki roll 2', 'maki roll 2', 'maki roll 2', 'dumpling', 'wasabi', 'tempura', 'maki roll 3', 'tempura', 'egg nigiri', 'sashimi']",29,24
2966,989,3,"['pudding', 'pudding', 'pudding', 'sashimi', 'pudding', 'salmon nigiri', 'pudding', 'sashimi', 'maki roll 3', 'chopsticks', 'tempura', 'wasabi']","['dumpling', 'tempura', 'pudding', 'tempura', 'pudding', 'tempura', 'pudding', 'maki roll 2', 'dumpling', 'sashimi']",43,29
2967,990,1,"['sashimi', 'salmon nigiri', 'maki roll 2', 'egg nigiri', 'wasabi', 'wasabi', 'tempura', 'sashimi', 'salmon nigiri', 'dumpling']","['sashimi', 'maki roll 3', 'dumpling', 'tempura', 'wasabi', 'egg nigiri', 'maki roll 1', 'squid nigiri', 'squid nigiri', 'maki roll 2']",9,11
2968,990,2,"['pudding', 'salmon nigiri', 'dumpling', 'maki roll 3', 'squid nigiri', 'pudding', 'dumpling', 'dumpling', 'maki roll 2', 'dumpling']","['maki roll 2', 'pudding', 'chopsticks', 'salmon nigiri', 'maki roll 1', 'squid nigiri', 'maki roll 2', 'salmon nigiri', 'maki roll 2', 'dumpling']",27,22
2969,990,3,"['pudding', 'pudding', 'maki roll 3', 'pudding', 'dumpling', 'dumpling', 'egg nigiri', 'sashimi', 'maki roll 2', 'salmon nigiri', 'pudding', 'tempura']","['pudding', 'sashimi', 'wasabi', 'chopsticks', 'tempura', 'maki roll 2', 'maki roll 2', 'maki roll 3', 'tempura', 'sashimi', 'maki roll 2']",42,24
2970,991,1,"['salmon nigiri', 'chopsticks', 'dumpling', 'tempura', 'maki roll 3', 'chopsticks', 'egg nigiri', 'dumpling', 'tempura', 'tempura']","['salmon nigiri', 'egg nigiri', 'squid nigiri', 'wasabi', 'pudding', 'egg nigiri', 'sashimi', 'sashimi', 'maki roll 2', 'sashimi']",17,20
2971,991,2,"['pudding', 'dumpling', 'maki roll 1', 'egg nigiri', 'maki roll 2', 'dumpling', 'dumpling', 'wasabi', 'squid nigiri', 'maki roll 2']","['pudding', 'wasabi', 'squid nigiri', 'maki roll 2', 'maki roll 1', 'maki roll 2', 'tempura', 'salmon nigiri', 'chopsticks', 'maki roll 3', 'tempura']",30,33
2972,991,3,"['pudding', 'squid nigiri', 'salmon nigiri', 'tempura', 'pudding', 'dumpling', 'pudding', 'dumpling', 'dumpling', 'maki roll 3', 'pudding']","['pudding', 'salmon nigiri', 'pudding', 'maki roll 2', 'tempura', 'maki roll 2', 'sashimi', 'dumpling', 'salmon nigiri', 'tempura', 'sashimi']",50,40
2973,992,1,"['salmon nigiri', 'egg nigiri', 'pudding', 'maki roll 2', 'tempura', 'tempura', 'dumpling', 'maki roll 1', 'dumpling', 'maki roll 2']","['tempura', 'chopsticks', 'maki roll 2', 'dumpling', 'pudding', 'maki roll 2', 'tempura', 'maki roll 3', 'squid nigiri', 'maki roll 3']",14,12
2974,992,2,"['pudding', 'salmon nigiri', 'tempura', 'tempura', 'maki roll 2', 'dumpling', 'maki roll 1', 'salmon nigiri', 'dumpling', 'sashimi', 'dumpling']","['pudding', 'dumpling', 'maki roll 3', 'sashimi', 'tempura', 'chopsticks', 'maki roll 2', 'dumpling', 'sashimi', 'maki roll 2', 'maki roll 2']",32,18
2975,992,3,"['pudding', 'tempura', 'egg nigiri', 'squid nigiri', 'sashimi', 'maki roll 3', 'salmon nigiri', 'sashimi', 'sashimi', 'maki roll 1', 'sashimi']","['pudding', 'dumpling', 'sashimi', 'sashimi', 'squid nigiri', 'pudding', 'salmon nigiri', 'wasabi', 'wasabi', 'maki roll 2', 'tempura']",48,33
2976,993,1,"['dumpling', 'tempura', 'sashimi', 'tempura', 'salmon nigiri', 'chopsticks', 'sashimi', 'salmon nigiri', 'dumpling', 'wasabi']","['tempura', 'sashimi', 'dumpling', 'dumpling', 'pudding', 'salmon nigiri', 'dumpling', 'egg nigiri', 'pudding', 'sashimi']",15,12
2977,993,2,"['tempura', 'maki roll 2', 'pudding', 'sashimi', 'maki roll 2', 'sashimi', 'pudding', 'sashimi', 'egg nigiri', 'squid nigiri']","['pudding', 'pudding', 'tempura', 'maki roll 3', 'maki roll 3', 'salmon nigiri', 'wasabi', 'dumpling', 'sashimi', 'maki roll 3', 'sashimi', 'maki roll 3']",32,18
2978,993,3,"['pudding', 'pudding', 'sashimi', 'maki roll 2', 'maki roll 2', 'dumpling', 'tempura', 'egg nigiri', 'tempura', 'sashimi', 'pudding', 'salmon nigiri']","['pudding', 'pudding', 'sashimi', 'maki roll 2', 'maki roll 2', 'salmon nigiri', 'maki roll 2', 'salmon nigiri', 'maki roll 2', 'maki roll 1', 'dumpling', 'tempura']",50,20
2979,994,1,"['maki roll 1', 'dumpling', 'chopsticks', 'maki roll 2', 'sashimi', 'maki roll 2', 'dumpling', 'dumpling', 'tempura', 'salmon nigiri']","['maki roll 3', 'chopsticks', 'maki roll 2', 'tempura', 'maki roll 1', 'salmon nigiri', 'maki roll 2', 'maki roll 3', 'dumpling', 'maki roll 2']",11,6
2980,994,2,"['salmon nigiri', 'sashimi', 'maki roll 2', 'sashimi', 'squid nigiri', 'sashimi', 'tempura', 'egg nigiri', 'maki roll 3', 'sashimi']","['maki roll 1', 'pudding', 'tempura', 'sashimi', 'sashimi', 'wasabi', 'wasabi', 'dumpling', 'chopsticks', 'pudding']",33,10
2981,994,3,"['egg nigiri', 'salmon nigiri', 'tempura', 'maki roll 3', 'pudding', 'maki roll 1', 'sashimi', 'maki roll 1', 'pudding', 'maki roll 1']","['pudding', 'pudding', 'dumpling', 'tempura', 'maki roll 3', 'tempura', 'tempura', 'maki roll 2', 'squid nigiri', 'egg nigiri', 'dumpling', 'egg nigiri']",45,29
2982,995,1,"['sashimi', 'maki roll 1', 'salmon nigiri', 'maki roll 3', 'sashimi', 'pudding', 'sashimi', 'salmon nigiri', 'dumpling', 'sashimi']","['tempura', 'pudding', 'maki roll 2', 'dumpling', 'egg nigiri', 'sashimi', 'maki roll 3', 'maki roll 2', 'pudding', 'chopsticks']",18,5
2983,995,2,"['pudding', 'maki roll 3', 'tempura', 'dumpling', 'egg nigiri', 'sashimi', 'salmon nigiri', 'dumpling', 'squid nigiri', 'dumpling', 'tempura']","['pudding', 'pudding', 'maki roll 2', 'maki roll 1', 'egg nigiri', 'maki roll 2', 'sashimi', 'maki roll 3', 'dumpling', 'tempura', 'wasabi', 'maki roll 2']",38,10
2984,995,3,"['pudding', 'chopsticks', 'egg nigiri', 'pudding', 'pudding', 'sashimi', 'chopsticks', 'squid nigiri', 'maki roll 2', 'tempura', 'squid nigiri']","['pudding', 'pudding', 'maki roll 1', 'dumpling', 'maki roll 2', 'squid nigiri', 'maki roll 1', 'salmon nigiri', 'squid nigiri', 'wasabi', 'dumpling', 'salmon nigiri']",54,20
2985,996,1,"['maki roll 2', 'pudding', 'sashimi', 'egg nigiri', 'tempura', 'wasabi', 'wasabi', 'maki roll 3', 'pudding', 'egg nigiri']","['dumpling', 'dumpling', 'pudding', 'dumpling', 'sashimi', 'salmon nigiri', 'egg nigiri', 'maki roll 2', 'squid nigiri', 'maki roll 1']",8,15
2986,996,2,"['pudding', 'pudding', 'dumpling', 'egg nigiri', 'maki roll 3', 'sashimi', 'salmon nigiri', 'sashimi', 'dumpling', 'dumpling', 'maki roll 2', 'maki roll 1']","['pudding', 'pudding', 'maki roll 2', 'sashimi', 'salmon nigiri', 'maki roll 1', 'salmon nigiri', 'sashimi', 'wasabi', 'tempura', 'maki roll 2']",23,22
2987,996,3,"['pudding', 'pudding', 'maki roll 1', 'sashimi', 'dumpling', 'tempura', 'dumpling', 'salmon nigiri', 'chopsticks', 'sashimi', 'squid nigiri', 'maki roll 2']","['pudding', 'pudding', 'chopsticks', 'sashimi', 'maki roll 2', 'dumpling', 'wasabi', 'dumpling', 'maki roll 3', 'sashimi', 'salmon nigiri', 'tempura']",37,33
2988,997,1,"['wasabi', 'maki roll 1', 'squid nigiri', 'chopsticks', 'sashimi', 'sashimi', 'tempura', 'dumpling', 'pudding', 'maki roll 3']","['maki roll 2', 'maki roll 3', 'sashimi', 'pudding', 'salmon nigiri', 'sashimi', 'egg nigiri', 'squid nigiri', 'salmon nigiri', 'wasabi']",7,11
2989,997,2,"['pudding', 'pudding', 'maki roll 3', 'egg nigiri', 'maki roll 3', 'egg nigiri', 'maki roll 2', 'tempura', 'maki roll 1', 'maki roll 2', 'salmon nigiri']","['pudding', 'pudding', 'egg nigiri', 'dumpling', 'maki roll 1', 'maki roll 3', 'sashimi', 'maki roll 1', 'tempura', 'sashimi', 'dumpling']",17,18
2990,997,3,"['pudding', 'pudding', 'salmon nigiri', 'tempura', 'maki roll 3', 'sashimi', 'tempura', 'dumpling', 'sashimi', 'pudding', 'sashimi', 'maki roll 2']","['pudding', 'pudding', 'dumpling', 'dumpling', 'tempura', 'maki roll 1', 'maki roll 2', 'maki roll 2', 'squid nigiri', 'sashimi', 'maki roll 2', 'chopsticks']",44,21
2991,998,1,"['dumpling', 'dumpling', 'dumpling', 'pudding', 'chopsticks', 'chopsticks', 'tempura', 'maki roll 2', 'sashimi', 'dumpling']","['maki roll 3', 'salmon nigiri', 'sashimi', 'egg nigiri', 'dumpling', 'chopsticks', 'salmon nigiri', 'maki roll 3', 'maki roll 1', 'wasabi']",13,9
2992,998,2,"['pudding', 'tempura', 'dumpling', 'egg nigiri', 'squid nigiri', 'wasabi', 'sashimi', 'dumpling', 'tempura', 'egg nigiri', 'chopsticks']","['dumpling', 'dumpling', 'maki roll 2', 'pudding', 'salmon nigiri', 'sashimi', 'dumpling', 'sashimi', 'wasabi', 'sashimi']",29,30
2993,998,3,"['pudding', 'tempura', 'salmon nigiri', 'maki roll 3', 'salmon nigiri', 'pudding', 'maki roll 1', 'tempura', 'pudding', 'tempura', 'maki roll 2']","['pudding', 'maki roll 2', 'tempura', 'maki roll 2', 'wasabi', 'pudding', 'pudding', 'salmon nigiri', 'maki roll 1', 'salmon nigiri', 'salmon nigiri']",47,42
2994,999,1,"['dumpling', 'wasabi', 'dumpling', 'dumpling', 'dumpling', 'pudding', 'sashimi', 'chopsticks', 'maki roll 3', 'squid nigiri']","['egg nigiri', 'maki roll 3', 'tempura', 'maki roll 1', 'pudding', 'tempura', 'sashimi', 'dumpling', 'sashimi', 'maki roll 2']",16,10
2995,999,2,"['pudding', 'maki roll 3', 'pudding', 'salmon nigiri', 'sashimi', 'dumpling', 'tempura', 'sashimi', 'egg nigiri', 'salmon nigiri', 'sashimi']","['pudding', 'egg nigiri', 'maki roll 2', 'maki roll 3', 'sashimi', 'chopsticks', 'salmon nigiri', 'pudding', 'chopsticks', 'dumpling', 'dumpling']",35,19
2996,999,3,"['pudding', 'pudding', 'maki roll 2', 'tempura', 'maki roll 1', 'tempura', 'salmon nigiri', 'maki roll 2', 'pudding', 'tempura', 'wasabi', 'maki roll 2']","['pudding', 'pudding', 'egg nigiri', 'wasabi', 'sashimi', 'dumpling', 'sashimi', 'dumpling', 'maki roll 2', 'tempura', 'maki roll 2', 'tempura']",54,25
2997,1000,1,"['maki roll 2', 'sashimi', 'sashimi', 'dumpling', 'tempura', 'dumpling', 'pudding', 'pudding', 'wasabi', 'maki roll 2']","['egg nigiri', 'pudding', 'maki roll 3', 'maki roll 3', 'squid nigiri', 'dumpling', 'sashimi', 'dumpling', 'sashimi', 'squid nigiri']",6,13
2998,1000,2,"['pudding', 'pudding', 'tempura', 'sashimi', 'sashimi', 'salmon nigiri', 'maki roll 1', 'salmon nigiri', 'dumpling', 'egg nigiri', 'sashimi', 'maki roll 1']","['pudding', 'salmon nigiri', 'salmon nigiri', 'tempura', 'tempura', 'tempura', 'tempura', 'maki roll 2', 'dumpling', 'salmon nigiri', 'tempura']",25,33
